Sample date,Weather,Location,Site Reference,Temperature,pH ,Conductivity,Dissolved Oxygen,Turburdity,Nitrite ,Nitrate ,Total Coliforms ,E-Coli,Faecal Streptococci,Ammonium as NH4 ,B.O.D ,C.O.D. ,Phosphate mg/l,Salinity (ppt)
12-Dec-06,,Conham Vale,16,8.52,6.5,629,106,,,,10000,5000,,0.01,2,,,
08-Jan-07,,Avonmouth Rhine,1,8.13,6.97,592,30.1,,,,<200,<200,,0.5,2,,,
08-Jan-07,,Trowbridge Road,2,9.24,6.51,693.1,93.1,,,,140000,14000,,0.43,19,,,
08-Jan-07,,Badocks Wood,2a,9.82,6.41,738.3,93.3,,,,25000,7200,,0.26,2,,,
08-Jan-07,,Coombe Dingle,3,9.38,7.04,747.5,94.8,,,,7400,2600,,0.48,2,,,
08-Jan-07,,Crow Lane,3a,9.11,6.91,757.9,81,,,,23000,8600,,0.41,2,,,
08-Jan-07,,Sea Mills,3b,9.21,6.8,771,90.4,,,,6600,2200,,,,,,
10-Jan-07,,Ashton vale,4,9.76,7.43,655.2,76.1,,,,,,,0.13,2,,,
10-Jan-07,,Hartcliffe Way,5,9.58,6.02,470.9,98.8,,,,,,,0.01,2,,,
10-Jan-07,,Briscoe's Avenue,5a,9.12,6.51,496.1,98.5,,,,,,,0.09,2,,,
10-Jan-07,,Manor Wood,6,9.44,6.64,531.9,98.5,,,,,,,0.08,2,,,
10-Jan-07,,Malago Vale gasworks,7,9.64,6.84,439.5,91.2,,,,,,,0.04,3,,,
10-Jan-07,,Lynet Way,8,9.14,6.68,468.9,98.5,,,,,,,0.06,2,,,
10-Jan-07,,Stockwood Nature Reserve,8a,8.67,6.02,325.5,88.7,,,,,,,,,,,
09-Jan-07,,Allison Road,9,9.98,7.79,513.5,95.8,,,,,,,0.67,3,,,
10-Jan-07,,Cadogan Road,10,10.33,6.38,698.2,87.1,,,,,,,0.06,3,,,
09-Jan-07,,St Georges Park Lake,11,8.33,7.41,380.2,83.3,,,,,,,1.2,5,,,
09-Jan-07,,Dubbers Lane,12,11.07,6.72,964.8,86,,,,,,,18.1,10,,,
09-Jan-07,,Eastville Park Lake,13,8.85,7.15,571.7,82.3,,,,,,,1.07,2,,,
09-Jan-07,,Lower Grove Road,13a,10.51,7.35,400.3,91.9,,,,,,,0.93,2,,,
09-Jan-07,,Snuff Mills,14,9.62,7.16,580,97.1,,,,,,,1.09,2,,,
09-Jan-07,,Wade Street,14a,9.78,7.26,660.4,88,,,,,,,,,,,
09-Jan-07,,Mina Park ,15,10.52,7.05,555.9,89.8,,,,,,,1.34,6,,,
09-Jan-07,,Conham Vale,16,9,7.38,555.4,98.4,,,,,,,1.06,2,,,
05-Feb-07,,Avonmouth Rhine,1,4.58,6.84,1114.6,28.7,,,,200,200,,3.33,12,,,
05-Feb-07,,Trowbridge Road,2,7.34,6.96,787.1,83.3,,,,160000,15000,,0.54,3,,,
05-Feb-07,,Badocks Wood,2a,6.15,7.11,1512.6,81.6,,,,14000,1400,,0.31,2,,,
05-Feb-07,,Coombe Dingle,3,6.15,7.02,932.9,104.5,,,,33000,11000,,0.01,2,,,
05-Feb-07,,Crow Lane,3a,4.91,7.07,1034,98.8,,,,25000,7400,,0.37,4,,,
05-Feb-07,,Sea Mills,3b,6.32,7.02,964.7,104.8,,,,8200,2200,,,,,,
07-Feb-07,,Ashton vale,4,3.4,7.16,1222.4,66.3,,,,33000,5400,,2.33,7,,,
07-Feb-07,,Hartcliffe Way,5,4.8,7.29,743.7,98.6,,,,11000,1200,,0.64,2,,,
07-Feb-07,,Briscoe's Avenue,5a,4.6,7.34,664,105.5,,,,140000,8800,,0.09,2,,,
07-Feb-07,,Manor Wood,6,6.36,7.47,692.6,98.7,,,,9400,3600,,0.02,2,,,
07-Feb-07,,Malago Vale gasworks,7,5.3,7.42,924.7,95.7,,,,6800,4800,,0.28,2,,,
07-Feb-07,,Lynet Way,8,4.77,7.27,804.8,100.9,,,,9400,1200,,0.02,2,,,
07-Feb-07,,Stockwood Nature Reserve,8a,4.29,7.11,372.1,99.1,,,,4600,1800,,0.13,3,,,
06-Feb-07,,Allison Road,9,2.92,7.6,787.3,106,,,,120000,53000,,0.84,4,,,
07-Feb-07,,Cadogan Road,10,5.61,7.02,878.1,80.7,,,,380000,60000,,0.16,4,,,
06-Feb-07,,St Georges Park Lake,11,4.1,7.41,399,72.5,,,,200,200,,0.55,4,,,
06-Feb-07,,Dubbers Lane,12,10.02,6.76,2174.4,79.4,,,,17000,2600,,51,2,,,
06-Feb-07,,Eastville Park Lake,13,3.09,6.97,573.9,78.5,,,,200,200,,0.53,5,,,
06-Feb-07,,Lower Grove Road,13a,7.52,7.75,797.7,93.6,,,,11000,4600,,0.97,3,,,
06-Feb-07,,Snuff Mills,14,3.7,7.62,812.8,108.1,,,,6800,3600,,0.37,2,,,
06-Feb-07,,Wade Street,14a,5.3,7.37,872.6,101.1,,,,3800,1600,,,,,,
06-Feb-07,,Mina Park ,15,9.02,6.99,963.6,99.3,,,,11000,4200,,0.84,13,,,
06-Feb-07,,Conham Vale,16,5.05,7.56,716.9,107.1,,,,5800,2600,,0.55,2,,,
05-Mar-07,,Avonmouth Rhine,1,7.41,6.76,697.2,37.6,,,,1400,1000,,0.23,3,,,
05-Mar-07,,Trowbridge Road,2,8.53,7.03,675.5,99.8,,,,80000,8400,,0.13,2,,,
05-Mar-07,,Badocks Wood,2a,9.04,7.06,651.7,98,,,,33000,8800,,0.1,3,,,
05-Mar-07,,Coombe Dingle,3,7.35,6.42,495.6,105.4,,,,18000,4200,,0.21,3,,,
05-Mar-07,,Crow Lane,3a,6.52,7.36,398.1,103.6,,,,15000,4000,,0.21,3,,,
05-Mar-07,,Sea Mills,3b,7.77,6.85,549.3,102.7,,,,18000,5800,,,,,,
07-Mar-07,,Ashton vale,4,7.83,7.5,699.3,97.1,,,,16000,5800,,0.66,2,,,
07-Mar-07,,Hartcliffe Way,5,8.37,7.39,626.2,103.9,,,,8200,3000,,0.04,<2,,,
07-Mar-07,,Briscoe's Avenue,5a,8.16,7.71,601.6,103.2,,,,13000,3800,,0.01,<2,,,
07-Mar-07,,Manor Wood,6,8.6,7.56,640.5,102.7,,,,31000,14000,,0.01,3,,,
07-Mar-07,,Malago Vale gasworks,7,8.66,7.55,667.1,100,,,,12000,2400,,0.18,2,,,
07-Mar-07,,Lynet Way,8,8.35,7.39,558.8,106.2,,,,5800,1800,,0.07,2,,,
07-Mar-07,,Stockwood Nature Reserve,8a,8.21,7.2,517,97.4,,,,800,400,,0.02,3,,,
06-Mar-07,,Allison Road,9,8.51,6.24,440.9,103.5,,,,41000,9400,,0.6,3,,,
07-Mar-07,,Cadogan Road,10,9.45,7,771,91.7,,,,10000,3800,,0.15,5,,,
06-Mar-07,,St Georges Park Lake,11,8.87,7.67,362.1,103.7,,,,1400,2200,,0.33,11,,,
06-Mar-07,,Dubbers Lane,12,10.17,6.79,1170.8,90.9,,,,5800,2200,,16.8,<2,,,
06-Mar-07,,Eastville Park Lake,13,8.68,7.32,515.2,88.5,,,,29000,8800,,0.72,4,,,
06-Mar-07,,Lower Grove Road,13a,9.44,7.56,393.1,99.8,,,,80000,6600,,0.63,<2,,,
06-Mar-07,,Snuff Mills,14,8.43,7.63,370.2,105,,,,76000,19000,,0.96,5,,,
06-Mar-07,,Wade Street,14a,7.85,7.68,470,105.4,,,,10000,5200,,,,,,
06-Mar-07,,Mina Park ,15,9.48,7.26,832.6,102,,,,27000,5800,,0.21,<2,,,
06-Mar-07,,Conham Vale,16,8.53,7.57,479.6,100,,,,180000,120000,,0.73,6,,,
16-Apr-07,Sunny,Avonmouth Rhine,1,13.65,6.93,1070.8,15.1,,,,200,<200,,1.82,>32,,,
16-Apr-07,Sunny,Trowbridge Road,2,13.2,7.21,946.4,67.2,,,,2200000,420000,,5.89,>28,,,
16-Apr-07,Sunny,Badocks Wood,2a,13.09,7.6,1281.5,106,,,,30000,3600,,0.75,3,,,
16-Apr-07,Sunny,Coombe Dingle,3,12.36,7.65,945.7,96.8,,,,5200,<200,,0.58,<2,,,
16-Apr-07,Sunny,Crow Lane,3a,12.38,7.54,1051.5,79.5,,,,38000,8800,,0.88,3,,,
16-Apr-07,Sunny,Sea Mills,3b,13.09,7.3,1503.7,79.4,,,,6400,2200,,,,,,
18-Apr-07,Sunny,Ashton vale,4,8.99,6.96,1090.2,53.5,,,,39000,11000,,0.42,<2,,,
18-Apr-07,Sunny,Hartcliffe Way,5,10.9,7.48,811.8,94.7,,,,6600,600,,0.92,21,,,
18-Apr-07,Sunny,Briscoe's Avenue,5a,8.77,7.75,702.5,68.1,,,,10000,1400,,0.3,<2,,,
18-Apr-07,Sunny,Manor Wood,6,9.9,7.76,764.1,71.6,,,,13000,3800,,0.29,<2,,,
18-Apr-07,Sunny,Malago Vale gasworks,7,9.88,7.56,905.2,53.4,,,,4200,400,,0.21,2,,,
18-Apr-07,Sunny,Lynet Way,8,9.55,7.67,856.6,94.7,,,,120000,16000,,0.55,3,,,
18-Apr-07,Sunny,Stockwood Nature Reserve,8a,10.06,7.57,729.9,112.6,,,,14000,4600,,0.25,2,,,
17-Apr-07,Sunny,Allison Road,9,11.37,8.05,782.4,95.9,,,,180000,5200,,0.2,2,,,
18-Apr-07,Sunny,Cadogan Road,10,9.92,7.51,676.4,77.9,,,,160000,29000,,1.63,6,,,
17-Apr-07,Sunny,St Georges Park Lake,11,15.85,7.74,351.5,72.1,,,,5400,400,,0.21,12,,,
17-Apr-07,Sunny,Dubbers Lane,12,12.25,7.44,2284,82.3,,,,16000,4800,,58.9,<2,,,
17-Apr-07,Sunny,Eastville Park Lake,13,16.03,7.45,652.8,71.1,,,,2200,200,,0.15,6,,,
17-Apr-07,Sunny,Lower Grove Road,13a,11.86,7.99,773,99.4,,,,15000,1200,,0.12,3,,,
17-Apr-07,Sunny,Snuff Mills,14,13.18,7.86,743.9,94.8,,,,600,<200,,0.46,<2,,,
16-Apr-07,Sunny,Wade Street,14a,13.91,7.83,868.5,124.9,,,,11000,<200,,,,,,
16-Apr-07,Sunny,Mina Park ,15,12.26,7.97,994.6,113.9,,,,8800,1200,,0.58,<2,,,
17-Apr-07,Sunny,Conham Vale,16,14.16,7.91,682.4,85.6,,,,3800,600,,0.53,5,,,
29-May-07,,Avonmouth Rhine,1,12.04,5.9,841.1,80,,,,2000,800,,3.47,15,,,
29-May-07,,Trowbridge Road,2,13.48,6.91,750.2,92.9,,,,160000,34000,,0.35,4,,,
29-May-07,,Badocks Wood,2a,12.8,6.87,1359.6,84.3,,,,38000,11000,,0.32,3,,,
29-May-07,,Coombe Dingle,3,10.24,6.69,766.3,97.4,,,,18000,5000,,0.09,<2,,,
29-May-07,,Crow Lane,3a,10.67,7.03,744.8,91.7,,,,27000,8200,,0.22,<2,,,
29-May-07,,Sea Mills,3b,10.33,6.81,776.6,98.7,,,,9400,3300,,,,,,
31-May-07,,Ashton vale,4,11.64,7.99,816.3,87.9,,,,37000,7800,,0.16,<2,,,
31-May-07,,Hartcliffe Way,5,12.81,7.91,402.5,90.2,,,,1000000,17000,,0.21,2,,,
31-May-07,,Briscoe's Avenue,5a,12.23,8.31,662.7,98.1,,,,39000,25000,,0.12,<2,,,
31-May-07,,Manor Wood,6,12.54,8.03,685.8,95.6,,,,280000,54000,,0.08,<2,,,
31-May-07,,Malago Vale gasworks,7,12.72,7.82,625.9,84.5,,,,52000,14000,,0.07,2,,,
31-May-07,,Lynet Way,8,12.3,8.28,657.9,98.9,,,,260000,44000,,0.15,2,,,
31-May-07,,Stockwood Nature Reserve,8a,12.56,8.07,614,92.1,,,,,,,,,,,
30-May-07,,Allison Road,9,11.14,8.09,563.6,98.5,,,,32000,17000,,0.13,4,,,
31-May-07,,Cadogan Road,10,12.82,7.59,673.5,73.4,,,,480000,110000,,0.06,<2,,,
30-May-07,,St Georges Park Lake,11,14.38,8.13,351.8,97.6,,,,3600,1600,,0.58,13,,,
30-May-07,,Dubbers Lane,12,12.18,7.7,1366.9,78.9,,,,120000,4600,,28.1,4,,,
30-May-07,,Eastville Park Lake,13,14.29,7.64,615.3,57.1,,,,200,200,,0.51,13,,,
30-May-07,,Lower Grove Road,13a,12.88,7.77,273,94.3,,,,40000,15000,,0.25,5,,,
30-May-07,,Snuff Mills,14,11,8.14,639.7,96.3,,,,11000,3400,,0.07,2,,,
29-May-07,,Wade Street,14a,11.58,7.44,606.3,97.4,,,,60000,15000,,,,,,
29-May-07,,Mina Park ,15,11.61,7.47,952.6,96.9,,,,60000,15000,,0.22,<2,,,
30-May-07,,Conham Vale,16,11.83,8.07,586.3,101.3,,,,21000,6600,,0.33,4,,,
11-Jun-07,,Avonmouth Rhine,1,16.51,7.1,1060.7,5,,,,,1400,,5.04,10,,,
11-Jun-07,,Lawrence Weston Moor,1a,,,,,,,,5400,,,,,,,
11-Jun-07,,Trowbridge Road,2,16.01,8.13,784.1,82.6,,,,860000,60000,,0.62,6,,,
11-Jun-07,,Badocks Wood,2a,14.1,7.88,886.6,82.2,,,,11000,2400,,0.12,<2,,,
11-Jun-07,,Coombe Dingle,3,14.27,8.09,951.3,98.6,,,,5800,1600,,0.08,<2,,,
11-Jun-07,,Crow Lane,3a,15.04,7.82,948.1,62.7,,,,80000,13000,,0.3,3,,,
11-Jun-07,,Sea Mills,3b,15.16,7.19,2708.5,79.1,,,,3800,1200,,,,,,
13-Jun-07,,Ashton vale,4,13.9,7.91,1054.9,67.8,,,,64000,17000,,0.24,<2,,,
13-Jun-07,,Hartcliffe Way,5,15.63,8.03,812.1,92.6,,,,17000,7400,,0.07,3,,,
13-Jun-07,,Briscoe's Avenue,5a,14.12,8.3,682.3,97.2,,,,16000,4200,,0.04,3,,,
13-Jun-07,,Manor Wood,6,14.39,8,724.4,92.2,,,,24000,4200,,0.13,<2,,,
13-Jun-07,,Malago Vale gasworks,7,14.56,8.16,804.6,105.6,,,,8600,1200,,0.04,<2,,,
13-Jun-07,,Lynet Way,8,14.93,8.37,789.1,98.4,,,,7200,3800,,0.07,<2,,,
13-Jun-07,,Stockwood Nature Reserve,8a,14.88,8,704.9,65,,,,6200,2400,,0.79,7,,,
12-Jun-07,,Allison Road,9,15.07,7.94,768.2,72.2,,,,53000,5400,,0.32,3,,,
13-Jun-07,,Cadogan Road,10,15.05,7.74,895.9,38.4,,,,480000,220000,,0.34,14,,,
12-Jun-07,,St Georges Park Lake,11,19.6,7.58,352,22.4,,,,1800,400,,0.16,12,,,
12-Jun-07,,Dubbers Lane,12,13.42,7.6,2094.7,56.8,,,,12000,3600,,51.1,<2,,,
12-Jun-07,,Eastville Park Lake,13,20.08,7.69,658.5,23.1,,,,2400,200,,0.76,11,,,
12-Jun-07,,Lower Grove Road,13a,13.69,7.84,688.4,89.5,,,,16000,3800,,0.44,3,,,
12-Jun-07,,Snuff Mills,14,15.76,8.2,811.1,81.1,,,,600,600,,0.08,<2,,,
11-Jun-07,,Wade Street,14a,15.75,8.28,940.6,124.8,,,,3400,400,,,,,,
11-Jun-07,,Mina Park ,15,13.17,8.13,1009.5,95.8,,,,22000,4400,,0.12,<2,,,
12-Jun-07,,Conham Vale,16,17.86,8.18,688.3,81.8,,,,4200,1800,,0.17,<2,,,
16-Jul-07,,Avonmouth Rhine,1,15.85,7.07,499.5,10,,,,3400,2000,,0.5,11,,,
16-Jul-07,,Trowbridge Road,2,15.86,8.08,723.5,95,,,,980000,280000,,1.25,3,,,
16-Jul-07,,Badocks Wood,2a,14.55,8.05,731.5,88.9,,,,14000,5600,,0.43,<2,,,
16-Jul-07,,Coombe Dingle,3,13.5,7.54,724.5,81.3,,,,23000,6400,,0.41,<2,,,
16-Jul-07,,Crow Lane,3a,15.01,7.88,634.9,88.2,,,,280000,18000,,0.19,<2,,,
16-Jul-07,,Sea Mills,3b,14.23,7.82,651.5,88.6,,,,25000,9000,,,,,,
18-Jul-07,,Ashton vale,4,14.23,8.17,649.4,94.2,,,,16000,8600,,0.14,<2,,,
18-Jul-07,,Hartcliffe Way,5,15.34,8.06,452,99.8,,,,49000,15000,,0.27,<2,,,
18-Jul-07,,Briscoe's Avenue,5a,14.5,8.16,509.5,100.5,,,,120000,13000,,0.45,4,,,
18-Jul-07,,Manor Wood,6,14.83,8.06,473.2,101.4,,,,160000,19000,,0.28,2,,,
17-Jul-07,,Malago Vale gasworks,7,15.35,7.92,355.8,88.4,,,,36000,25000,,0.15,3,,,
17-Jul-07,,Lynet Way,8,15.05,8.11,286.8,98.9,,,,23000,21000,,0.15,2,,,
18-Jul-07,,Stockwood Nature Reserve,8a,15.54,7.75,457.7,90.9,,,,15000,7600,,0.21,5,,,
17-Jul-07,,Allison Road,9,15.56,8.03,261.8,92.2,,,,880000,220000,,0.48,11,,,
17-Jul-07,,Cadogan Road,10,15.43,7.67,343.9,86.1,,,,54000,24000,,0.11,3,,,
17-Jul-07,,St Georges Park Lake,11,18.93,7.68,373.5,25.6,,,,600,200,,2.58,5,,,
17-Jul-07,,Dubbers Lane,12,14.8,7.54,587.5,82.9,,,,300000,27000,,8.51,2,,,
17-Jul-07,,Eastville Park Lake,13,18.92,8.07,486.8,69.1,,,,1600,600,,0.25,12,,,
17-Jul-07,,Lower Grove Road,13a,15.3,7.95,243.9,94.3,,,,720000,180000,,0.45,5,,,
17-Jul-07,,Snuff Mills,14,15.17,8.16,652.9,93.2,,,,17000,5200,,0.18,<2,,,
16-Jul-07,,Wade Street,14a,16.3,8.18,738.3,128,,,,,,,,,,,
16-Jul-07,,Mina Park ,15,14.66,8.03,663.2,86.7,,,,820000,460000,,0.7,8,,,
17-Jul-07,,Conham Vale,16,16.83,8.14,615.2,92.6,,,,19000,5200,,0.28,<2,,,
13-Aug-07,heavy summer rain showers,Avonmouth Rhine,1,14.64,6.97,855,17.2,,,,5200,2000,,2.21,38,,,
13-Aug-07,heavy summer rain showers,Trowbridge Road,2,17.3,7.96,394.7,76.6,,,,3100000,1700000,,1.91,14,,,
13-Aug-07,heavy summer rain showers,Badocks Wood,2a,13.46,7.83,869.6,78.7,,,,1400000,200000,,0.43,2,,,
13-Aug-07,heavy summer rain showers,Coombe Dingle,3,13.32,8.03,892.2,93.6,,,,3800,6600,,0.38,<2,,,
13-Aug-07,heavy summer rain showers,Crow Lane,3a,14.26,7.96,891.6,83.2,,,,340000,43000,,0.28,<2,,,
13-Aug-07,heavy summer rain showers,Sea Mills,3b,13.72,7.87,1001.4,84.1,,,,42000,9200,,,,,,
15-Aug-07,heavy summer rain showers,Ashton vale,4,15.64,7.82,466,63.4,,,,220000,28000,,0.16,<2,,,
15-Aug-07,heavy summer rain showers,Hartcliffe Way,5,15.97,8.1,438.8,83.2,,,,160000,20000,,0.3,<2,,,
15-Aug-07,heavy summer rain showers,Briscoe's Avenue,5a,15.5,8.7,504.9,94,,,,160000,60000,,0.46,3,,,
15-Aug-07,heavy summer rain showers,Manor Wood,6,15.96,7.98,555.1,91.3,,,,50000,22000,,0.2,<2,,,
15-Aug-07,heavy summer rain showers,Malago Vale gasworks,7,16.1,7.9,433.9,83.2,,,,44000,28000,,0.14,2,,,
15-Aug-07,heavy summer rain showers,Lynet Way,8,15.83,8.14,232.9,97.2,,,,37000,23000,,0.23,<2,,,
15-Aug-07,heavy summer rain showers,Stockwood Nature Reserve,8a,18.67,8.37,287.5,65.3,,,,16000,5200,,0.26,7,,,
14-Aug-07,heavy summer rain showers,Allison Road,9,15.94,8.07,154.4,96.2,,,,280000,62000,,0.1,4,,,
14-Aug-07,heavy summer rain showers,Cadogan Road,10,15.83,7.61,233.4,72.5,,,,420000,100000,,0.22,4,,,
14-Aug-07,heavy summer rain showers,St Georges Park Lake,11,18.67,8.37,287.5,65.3,,,,6200,4800,,0.09,12,,,
14-Aug-07,heavy summer rain showers,Dubbers Lane,12,15.26,7.5,565.6,81.3,,,,220000,55000,,8.12,3,,,
14-Aug-07,heavy summer rain showers,Eastville Park Lake,13,18.66,8.16,518.8,60.2,,,,1400,400,,0.18,11,,,
14-Aug-07,heavy summer rain showers,Lower Grove Road,13a,15.91,8,190.4,92.2,,,,340000,70000,,0.43,4,,,
14-Aug-07,heavy summer rain showers,Snuff Mills,14,14.92,8.24,768.4,88.9,,,,27000,10000,,0.08,<2,,,
13-Aug-07,heavy summer rain showers,Wade Street,14a,14.96,8.03,987.4,67.7,,,,18000,2200,,,,,,
13-Aug-07,heavy summer rain showers,Mina Park ,15,13.74,8.09,904.7,84.8,,,,1400000,1100000,,0.46,6,,,
14-Aug-07,heavy summer rain showers,Conham Vale,16,16.39,8.3,600.7,91,,,,62000,23000,,0.13,2,,,
24-Sep-07,,Avonmouth Rhine,1,14.67,7.29,1097.5,10.4,,,,8200,5600,,9.18,17,,,
24-Sep-07,,Trowbridge Road,2,15.22,8.01,562.1,88.8,,,,780000,800000,,0.31,3,,,
24-Sep-07,,Badocks Wood,2a,14.31,8.04,497.8,87.8,,,,580000,34000,,0.38,3,,,
24-Sep-07,,Coombe Dingle,3,13.89,7.88,306.5,97.4,,,,340000,20000,,0.43,3,,,
24-Sep-07,,Crow Lane,3a,14.15,8.06,295.6,89.6,,,,280000,17000,,0.57,<2,,,
24-Sep-07,,Sea Mills,3b,14.18,7.96,350.3,87.6,,,,380000,25000,,,,,,
26-Sep-07,,Ashton vale,4,10.71,7.99,880.8,74.1,,,,140000,5000,,0.13,<2,,,
26-Sep-07,,Hartcliffe Way,5,12.16,8.07,518.1,82,,,,6600,1800,,0.06,<2,,,
26-Sep-07,,Briscoe's Avenue,5a,11.79,8.37,719.2,86.5,,,,180000,13000,,0.23,2,,,
26-Sep-07,,Manor Wood,6,13.58,8.04,697.7,84.2,,,,49000,15000,,0.2,<2,,,
26-Sep-07,,Malago Vale gasworks,7,11.68,7.81,645.2,67.9,,,,5800,800,,0.06,3,,,
27-Sep-07,,Lynet Way,8,10.73,8.31,655.4,97.8,,,,16000,3800,,0.12,<2,,,
28-Sep-07,,Stockwood Nature Reserve,8a,10.46,8.17,638.6,77.9,,,,9200,3200,,0.52,6,,,
25-Sep-07,,Allison Road,9,12.35,8.13,636.4,88.7,,,,53000,33000,,0.15,<2,,,
25-Sep-07,,Cadogan Road,10,12.28,7.78,770.8,56.7,,,,660000,260000,,0.63,29,,,
25-Sep-07,,St Georges Park Lake,11,15.01,8.03,362.2,57,,,,8200,5200,,0.4,9,,,
25-Sep-07,,Dubbers Lane,12,13.08,8.06,1993.7,81.5,,,,180000,63000,,49.3,3,,,
25-Sep-07,,Eastville Park Lake,13,13.38,8.27,529.6,69,,,,19000,1200,,0.1,7,,,
25-Sep-07,,Lower Grove Road,13a,14.25,8.24,694.1,85.5,,,,120000,10000,,0.31,2,,,
25-Sep-07,,Snuff Mills,14,13.24,8.24,508.3,90,,,,27000,12000,,0.13,<2,,,
24-Sep-07,,Wade Street,14a,14.47,7.96,443.9,71.4,,,,640000,300000,,,,,,
24-Sep-07,,Mina Park ,15,14.41,8.07,576.1,101.2,,,,460000,220000,,0.48,3,,,
25-Sep-07,,Conham Vale,16,14.48,8.25,746.1,89.9,,,,31000,6600,,0.39,<2,,,
22-Oct-07,dry,Avonmouth Rhine,1,10.98,7.28,1128.8,24.8,,,,140000,15000,,12.9,9,,,
22-Oct-07,dry,Trowbridge Road,2,11.42,8.13,652.4,82.7,,,,1100000,25000,,0.28,>28,,,
22-Oct-07,dry,Badocks Wood,2a,11.4,8.13,652.1,82,,,,100000,4800,,0.06,<2,,,
22-Oct-07,dry,Coombe Dingle,3,10.7,8.09,606.7,95.4,,,,58000,3800,,0.04,<2,,,
22-Oct-07,dry,Crow Lane,3a,11.31,7.78,640.3,65.3,,,,220000,11000,,0.73,3,,,
22-Oct-07,dry,Sea Mills,3b,11.99,7.78,32175.8,74.4,,,,200000,11000,,,,,,
24-Oct-07,dry,Ashton vale,4,9.84,8.03,936.6,79.7,,,,26000,3800,,0.32,<2,,,
24-Oct-07,dry,Hartcliffe Way,5,10.56,8.04,714.4,72.2,,,,67000,3400,,0.23,2,,,
24-Oct-07,dry,Briscoe's Avenue,5a,11.49,8.33,692.8,88.8,,,,25000,6800,,0.42,<2,,,
24-Oct-07,dry,Manor Wood,6,12.56,8.14,688.4,88.1,,,,60000,18000,,0.27,<2,,,
24-Oct-07,dry,Malago Vale gasworks,7,10.38,8,881,68.7,,,,7800,1200,,0.12,<2,,,
24-Oct-07,dry,Lynet Way,8,10.31,8.37,754.9,94.2,,,,9400,1000,,0.13,<2,,,
24-Oct-07,dry,Stockwood Nature Reserve,8a,10.97,8.01,662.1,54.3,,,,13000,1400,,0.66,12,,,
23-Oct-07,dry,Allison Road,9,10.13,8.02,648.4,86.4,,,,11000,2200,,0.52,3,,,
23-Oct-07,dry,St Georges Park Lake,11,10.87,7.89,386.5,20.1,,,,2200,1200,,1.34,8,,,
23-Oct-07,dry,Dubbers Lane,12,12.02,7.99,1872.4,76.2,,,,96000,10000,,39.5,3,,,
23-Oct-07,dry,Eastville Park Lake,13,9.61,8.06,516.9,43.1,,,,20000,1600,,0.54,4,,,
23-Oct-07,dry,Lower Grove Road,13a,12.19,8.32,675.2,82.5,,,,43000,13000,,0.44,4,,,
23-Oct-07,dry,Snuff Mills,14,10.48,8.3,635.1,90.7,,,,3400,2000,,0.09,<2,,,
23-Oct-07,dry,Wade Street,14a,10.85,8.21,783.5,84.7,,,,28000,4400,,,,,,
22-Oct-07,dry,Mina Park ,15,12.36,8.13,791.3,80.4,,,,620000,63000,,0.4,13,,,
23-Oct-07,dry,Conham Vale,16,10.01,8.3,737.9,95.9,,,,9200,2200,,0.22,2,,,
12-Nov-07,,Avonmouth Rhine,1,7.42,7.17,1577.1,30.9,,,,15000,4800,,35.6,29,,,
12-Nov-07,,Trowbridge Road,2,8.39,8.12,767.4,64.7,,,,440000,18000,,1.75,10,,,
12-Nov-07,,Badocks Wood,2a,6.89,8.24,846.5,48.8,,,,540000,35000,,6.5,12,,,
12-Nov-07,,Coombe Dingle,3,6.18,7.94,922.8,97.2,,,,1200,800,,0.32,<2,,,
12-Nov-07,,Crow Lane,3a,6.77,7.94,838.2,49.2,,,,24000,8100,,0.53,3,,,
12-Nov-07,,Sea Mills,3b,8.84,7.62,8147.5,66.1,,,,4600,200,,,,,,
14-Nov-07,,Ashton vale,4,7.81,8.05,1136.1,72.2,,,,31000,8800,,0.45,<2,,,
14-Nov-07,,Hartcliffe Way,5,7.57,8.08,888.4,75.2,,,,2600,200,,0.08,<2,,,
14-Nov-07,,Briscoe's Avenue,5a,8.14,8.24,707.3,83.8,,,,18000,4200,,0.17,<2,,,
14-Nov-07,,Manor Wood,6,10.52,8.17,582,85.8,,,,12000,1400,,0.23,<2,,,
14-Nov-07,,Malago Vale gasworks,7,8.3,8.03,944.6,64.4,,,,3000,2000,,0.09,<2,,,
14-Nov-07,,Lynet Way,8,7.24,8.25,793.3,84.5,,,,5400,1400,,0.02,3,,,
14-Nov-07,,Stockwood Nature Reserve,8a,10.97,8.01,662.1,54.3,,,,2000,200,,0.39,13,,,
13-Nov-07,,Allison Road,9,8.13,8.06,797,60.7,,,,80000,8400,,0.46,12,,,
14-Nov-07,,Cadogan Road,10,8.63,7.97,855,39.4,,,,35000,6200,,2.21,8,,,
13-Nov-07,,St Georges Park Lake,11,7.78,8.11,399.4,44.5,,,,400,400,,2.04,6,,,
13-Nov-07,,Dubbers Lane,12,11.01,7.96,1950.1,61.7,,,,25000,5400,,46.3,10,,,
13-Nov-07,,Eastville Park Lake,13,6.38,8.28,542.5,70.4,,,,1600,600,,0.23,6,,,
13-Nov-07,,Lower Grove Road,13a,11.24,8.36,651,79.6,,,,21000,7800,,0.4,3,,,
13-Nov-07,,Snuff Mills,14,7.49,8.33,792.5,95.3,,,,4200,800,,0.08,<2,,,
